112,25034,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Magisterio Sección 38,25001
113,25034,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Santa Anita,25001
114,25034,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Esther Santos,25001
115,25036,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Huertas de Venancio,25001
116,25038,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Condesa,25001
117,25038,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Ampliación San Ramón,25001
118,25039,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Deimos,25001
119,25040,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Ojo de Agua,25001
120,25040,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,San Lorenzo,25001
121,25040,Coahuila de Zaragoza,Saltillo,Saltillo,Barrio,Barrio Santa Anita,25001
122,25040,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Viramontes,25001
123,25040,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Balcones de Bellavista,25001
124,25043,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Héroes de Chapultepec,25001
125,25045,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Zapateros,25001
126,25045,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Portal de Santiago,25001
127,25047,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Álamos,25001
128,25048,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Burócratas del Estado,25001
129,25048,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lomas de Chapultepec,25001
130,25049,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Santa María,25001
131,25049,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Simón Bolívar,25001
132,25049,Coahuila de Zaragoza,Saltillo,Saltillo,Barrio,Águila de Oro,25001
133,25050,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Benito Juárez,25001
134,25050,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,María del Carmen Cabello,25001
135,25050,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Centenario,25001
136,25050,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Chapultepec,25001
137,25050,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Madrid,25001
138,25050,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Rosa María Gutiérrez,25001
139,25056,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Salvador,25001
